Gene,adhakari.rpkm,Adhakari_1,Adhakari_2,Adhakari_3,baker.rpkm,Baker_1,Baker_2,Baker_3,fox.rpkm,Fox_1,Fox_2,Fox_3,Fox_4,martin.rpkm,bendjilali.rpkm,risso.rpkm,Risso_1,Risso_2,Risso_3,Risso_4,Risso_5,Risso_6,average.rpkm,average.rpkm.rank,chong.protein,huh.protein,newman.protein,Lawless.protein,cell.cycle.phase,Essential
YOR327C,124.3252009,114.6772788,125.9498308,132.348493,137.0502519,149.2514773,146.8888816,115.0103967,122.3348577,86.0128709,134.2050926,114.1769091,154.9445582,466.473,417.8532197,112.377822,102.2447389,146.9268178,105.7227058,94.93798475,102.9012113,121.5334731,152.1765653,5285.805375,NA,NA,214.5,NA,NA,viable
YOR046C,85.23247504,79.80410397,85.63593061,90.25739055,120.1077768,123.3344565,126.4552359,110.5336379,245.5760214,275.2371738,243.3046684,242.374438,221.3878052,165.243,112.0215257,132.0938983,128.445055,139.8868461,126.3119929,120.8874781,139.0516094,137.9804084,152.2576931,5304.7231,378.3333333,NA,604.5,10726,NA,inviable
YPL098C,127.6635939,123.7186284,112.3589935,146.9131596,166.8101131,171.9902709,162.549688,165.8903805,131.8542227,155.7314001,139.5807972,118.7617909,113.3429026,294.456,97.75621178,164.8810304,150.4556859,162.8530957,148.4297016,174.9800394,173.6272271,178.9404327,152.3127692,5389.368595,NA,NA,NA,NA,NA,viable
YEL020W-A,69.52213464,71.94020968,75.05229644,61.57389779,18.11656348,20.80187063,18.96043428,14.58738553,207.4794415,221.9704754,230.1352814,236.6287609,141.1832484,290.172,25.54360725,258.0123051,275.7747957,287.0558851,234.621678,203.0663242,263.5585399,283.9966077,152.7062693,4727.62007,NA,NA,NA,NA,NA,NA
YMR238W,174.0177659,162.1923284,167.5822761,192.2786932,95.02295872,86.9226288,94.56809194,103.5781554,263.9332913,284.1177553,409.7023995,191.5662448,170.3467657,62.6913,103.2560878,108.732715,104.5511143,102.7756063,104.1686891,114.9855216,114.2268431,111.6885156,153.2593509,5254.86454,318.6666667,NA,343,NA,S,viable
YPR114W,190.3970993,185.631331,204.9951613,180.5648058,217.1431492,208.3359531,212.4848668,230.6086277,19.53052395,12.74832709,13.95119591,16.29951656,35.12305624,179.6,191.8616818,175.6249951,163.989809,166.6211223,193.5567436,210.4190348,156.5941764,162.5690848,153.2713735,4732.339397,435.5,NA,696,NA,NA,viable
YLR066W,119.4947521,108.291797,113.9532765,136.2391829,162.2773477,160.1073447,164.5287414,162.1959569,93.04829216,89.63412081,85.26725852,86.70587622,110.5859131,176.686,277.4072697,178.0691834,220.9336628,231.9628409,123.3515963,119.0573647,210.3085312,162.8011045,153.7919034,5302.642478,91.33333333,6840,140.5,NA,NA,inviable
YDL070W,220.8136489,203.6631455,205.6727859,253.1050154,51.31193988,45.90476344,64.80373781,43.22731839,303.1221908,331.4908378,350.7803333,245.9598143,284.257778,102.557,131.1969304,73.01388095,80.81113008,67.15669104,83.81416151,74.79095973,66.32593678,65.18440656,154.4685411,5059.057432,92.5,2930,152,NA,NA,viable
YCL059C,90.190638,85.19182439,90.07327831,95.3068113,133.7314141,149.7930758,140.0400529,111.3611135,266.0494951,282.0905227,361.8041313,225.3843382,194.9189883,197.103,170.6826401,101.7817393,113.3946505,129.6120982,110.1849867,104.222141,75.78604568,77.49051388,154.5326288,5277.187951,44,4340,376,1992,NA,inviable
YJL178C,139.6779003,124.9177729,144.7086761,149.407252,170.5461074,165.2502962,165.5320267,180.8559993,52.29641054,45.12053252,49.63702148,58.70222951,55.72585865,163.186,209.9781865,202.7290832,229.4260906,218.1909545,156.3798623,169.5923268,225.2544294,217.5308355,154.7054201,5129.593085,253.3333333,8970,219,NA,NA,viable
YDR361C,113.2527598,103.8381062,110.1706636,125.7495096,140.2402499,161.9178357,137.08483,121.7180841,256.7873538,316.6829764,293.2422255,258.5687092,158.655504,158.85,174.3512077,99.58064403,115.0059457,107.1649325,86.91164139,81.94487762,104.5431544,101.9133126,154.7298306,5314.103584,409.6666667,4590,355,NA,NA,inviable
YIL008W,40.74590554,35.2598091,39.36075991,47.61714762,118.3525093,139.1670208,124.8860604,91.00444656,129.7987639,144.7439129,124.680094,154.519417,95.25163162,261.382,817.1363982,126.4795992,144.1493519,149.1307201,116.4288026,99.73862247,127.6756549,121.7544431,154.8849608,4967.661794,164.6666667,NA,NA,NA,NA,viable
YMR071C,167.6600543,160.2718595,166.782881,175.9254223,136.46569,137.5811616,137.688868,134.1270406,91.99621428,68.03343108,81.59477341,86.72008098,131.6365716,244.279,232.171003,172.2476531,179.2091852,175.7249739,144.1499461,152.1310834,202.3599771,179.9107529,155.0634501,5333.460307,413.3333333,NA,547.5,NA,NA,viable
YKL024C,152.4670175,137.599255,148.3960853,171.4057122,232.7514066,232.1691707,237.6374429,228.4476062,90.44152463,71.52079049,106.1822118,72.14495429,111.9181419,277.286,262.6981437,123.3538223,135.2930008,141.0395063,100.7156471,99.33318092,131.9321243,131.8094741,155.0913953,5288.327367,343.6666667,1500,358.5,7008,NA,inviable
YOL002C,148.7958757,138.095879,155.4542325,152.8375157,128.8373494,128.8622056,135.4657443,122.1840984,215.6082403,177.2067811,390.3428356,130.2701884,164.6131561,109.956,93.18698919,141.2449563,123.9402118,118.6767378,187.9458659,164.6628201,130.6643039,121.5797981,155.2644787,5357.225009,NA,NA,NA,NA,NA,viable
YDR417C,325.696437,327.0062941,327.6476597,322.4353572,2.108219156,1.067177195,2.854258923,2.403221348,NA,NA,NA,NA,NA,499.559,122.8089286,173.6917063,258.9861773,218.4436156,125.1922609,87.13723738,176.6841951,175.7067515,155.6766144,4509.258878,NA,NA,NA,NA,NA,NA
YLR351C,106.4511954,96.32777859,113.0925015,109.9333061,151.831701,155.5179297,145.7962161,154.1809574,259.8508282,274.1580741,197.9236336,248.208783,319.1128218,182.715,148.3234427,100.62552,106.2310986,81.29854743,87.18869238,93.93192185,125.7403912,109.3624684,155.9496551,5320.209341,240,NA,86.5,3178,NA,viable
YOR085W,179.1510294,181.2761488,180.7527291,175.4242102,214.8957751,182.9119416,219.0263272,242.7490566,30.80027286,18.81714908,17.66257175,21.59204986,65.12932077,159.506,232.171003,179.6538559,171.550673,163.8799122,215.8300311,214.8926873,149.5887998,162.181032,156.0010959,4875.527571,NA,NA,NA,NA,NA,viable
YPL142C,149.1466304,160.2718595,138.4612597,148.706772,55.88993015,61.79560022,57.00055084,48.87363938,NA,NA,NA,NA,NA,7124.4,508.0482968,167.5986495,213.452587,200.9847979,106.9094666,139.1792884,171.7641667,173.3015906,156.0938217,5348.475164,NA,NA,NA,NA,NA,inviable
YDR214W,270.2703245,265.0649985,251.2672007,294.4787742,138.8028488,132.0157985,140.5196857,143.8730621,66.42856231,66.59402404,41.21266741,65.40504424,92.50251355,202.184,167.047668,145.4228061,148.6772499,150.8735699,134.4514948,117.806184,162.5029408,158.2253971,156.1232375,5192.829177,763.6666667,13900,812.5,NA,NA,viable
YJL186W,103.292209,101.2961838,102.2859236,106.2945198,114.3828268,99.26626534,124.0341867,119.8480282,296.2228521,290.0735589,385.1403507,294.0719983,215.6055005,94.9286,140.3920832,110.4729122,112.2159792,100.5853343,120.0651366,111.5050613,108.7526873,109.7132747,156.2242893,5285.600431,118.5,11400,174,NA,NA,viable
YDR365C,59.61973446,67.7779247,56.0008656,55.08041307,109.4104866,85.59021254,159.4404722,83.20077509,299.8408063,365.1346746,365.884807,225.6552013,242.6885423,182.954,304.9698165,85.4045443,76.87423929,77.41771913,118.9585222,106.7023551,63.53695773,68.9374723,156.4121573,5064.728883,426.3333333,656,404.5,1179,NA,inviable
YDL097C,183.4041742,170.9566502,181.2757382,197.9801342,126.8388309,135.0171326,129.2505926,116.2487676,178.5183414,147.7429219,182.7406216,138.5346497,245.0551722,203.584,223.4372975,114.907315,115.3530387,107.0466815,115.2689755,118.9411734,113.7557695,119.0782514,156.7931554,5400.963924,578.6666667,16800,677,17092,NA,inviable
YDR232W,197.3970709,231.6497642,196.4939297,164.0475188,138.9835833,140.8466553,137.7308049,138.3732896,113.4124802,114.0777356,119.8255892,90.60206948,129.1445263,97.9846,110.6070501,182.2024038,169.172996,157.9950754,215.4675109,213.8445723,163.2051031,173.529165,156.9474091,5356.508721,152.3333333,22600,160,5028,NA,inviable
YCR084C,210.762565,229.4087401,210.5108296,192.3681251,179.7278106,176.4708523,173.7420187,188.9705609,25.84951913,18.82892451,15.72562585,19.8894541,48.95407203,148.83,146.2375798,199.2774799,188.8564533,201.6201641,222.4214101,218.2655429,186.64732,177.8539889,156.9495111,4830.981332,360,5840,NA,26106,NA,viable
YGR191W,203.0049897,199.6764475,220.1313124,189.2072091,205.7345927,202.5481114,207.0579876,207.5976791,77.66349502,64.83524678,88.84215103,65.78404698,91.19253531,147.52,105.829302,169.1760832,170.0814928,170.8180636,196.8751938,197.8121824,140.8389704,138.6305963,157.2221818,5278.372954,688.6666667,688,705,NA,NA,inviable
YBR096W,127.6463426,125.2340721,116.9646178,140.7403378,187.3076398,172.7163923,192.7233752,196.483152,94.05320936,83.74905227,103.4751443,88.23310351,100.7555373,197.042,161.313619,187.7085516,214.0636438,183.1360552,185.4796509,170.9085342,187.7246495,184.9387758,157.3962632,5345.309494,55,1950,NA,NA,NA,viable
YMR296C,218.0956491,226.2155585,232.0042366,196.0671522,180.4160377,154.2666044,195.6418335,191.3396753,44.48891274,26.73133845,28.95840251,41.06828359,81.19762639,162.959,168.9460323,178.4819144,167.4523165,167.6910729,195.5059679,195.15048,168.9349839,176.1566653,157.5847662,5051.699742,396.6666667,NA,586,NA,NA,inviable
YPL262W,130.6878909,127.1686738,131.9255999,132.9693989,144.1445903,135.8479469,140.6716882,155.9141358,161.4831876,166.29634,95.93052004,157.2429553,226.462935,165.668,90.25275464,174.8978569,176.1240819,196.675045,162.2225443,153.3982733,178.5954394,182.3717576,157.9320042,5387.606136,266,NA,124,NA,NA,viable
YOR294W,130.6626918,104.0981441,138.9857341,148.9041973,181.9349775,211.5765977,170.3960597,163.8322753,169.0251372,226.1767152,193.4830837,120.83101,135.6097398,286.123,305.1124277,97.817031,120.750574,117.860413,96.6435159,96.76439067,77.3993847,77.4839077,157.9693579,5339.240041,NA,NA,NA,NA,NA,inviable
YGL020C,95.13672099,95.41608587,88.76241462,101.2316625,139.8588414,132.8906924,140.1143957,146.5714361,144.6581371,128.0234543,134.5573633,149.3438272,166.7079035,170.216,368.9157886,164.5215442,167.0041837,167.649547,149.3182949,148.7979096,183.7474323,170.611898,158.1046425,5366.00368,385.5,2250,472,NA,NA,viable
YJR135W-A,84.86061235,81.04656534,72.77798443,100.7572873,178.5017,186.4649608,175.814936,173.2252031,69.2091006,75.05476507,86.88781033,66.89152252,48.00230447,532.664,436.759707,181.378183,190.7615128,176.3837366,144.6539669,113.3393437,244.6716087,218.458929,158.2559948,5162.032159,NA,NA,NA,NA,NA,viable
YKL023C-A,42.55556651,39.01354476,46.52364575,42.12950901,171.4467849,178.4713441,169.9786301,165.8903805,157.9058131,131.8991541,183.9928691,132.6388479,183.0923811,840,463.2311399,147.0785223,184.8684226,160.1833728,73.5339806,73.81970413,184.8931159,205.172538,158.3512166,5120.03446,NA,NA,NA,NA,NA,NA
YOR108W,183.6131079,167.5569441,189.7741079,193.5082716,177.7453905,158.6136939,171.5736488,203.0488287,106.6373009,155.548702,73.21063003,114.6885559,83.10131569,122.729,221.7224357,159.4178886,148.386821,157.9593392,165.5020996,158.6750812,164.4567827,161.5272081,158.4477962,5359.423616,916.3333333,NA,498,2025,NA,viable
YDL198C,316.085856,312.8229817,332.6792084,302.7553778,165.8627834,164.8629222,170.6649056,162.0605223,62.01060077,50.26640848,56.06839636,63.55805794,78.14954031,109.062,123.3780972,149.3620309,123.6657041,152.6797663,167.6162164,151.8722103,154.8602863,145.4780022,159.1194245,5175.605498,NA,NA,NA,NA,NA,viable
YBL102W,67.38618871,65.29594278,65.78658083,71.07604251,128.0274445,125.18252,130.3822456,128.5175679,156.7724859,159.8289941,135.5357068,161.468703,170.2565396,135.007,199.7784577,214.1707646,200.2074331,200.0808981,248.6689241,233.7623964,191.6673758,210.6375599,159.3679653,5308.280559,209.6666667,279,120,NA,NA,viable
YML075C,574.7919775,641.4672293,568.294882,514.6138213,95.1985583,95.28594206,92.90313262,97.4066002,45.27314509,49.37352755,27.03126857,59.07377396,45.61401028,60.0517,82.40520132,81.16130308,71.77632854,81.64037872,91.52444263,85.47899319,78.69853037,77.84914503,159.3799627,4678.216885,299,NA,188,NA,NA,viable
YBR199W,117.2840533,109.260601,120.9444892,121.6470698,115.7540914,110.369837,117.0517993,119.8406379,247.1252584,238.0414561,256.4263561,237.3570154,256.676206,125.593,177.0218791,134.0473657,134.2019282,130.2480285,134.2061037,124.6732781,141.9972289,138.957627,159.7073813,5390.892012,54.66666667,5240,84.5,NA,NA,viable
YER122C,136.2962965,123.4482643,143.0146324,142.425993,136.3198925,146.08086,131.9298234,130.9489941,205.6182623,260.9536105,206.7915308,187.2285591,167.4993487,213.286,214.6962256,122.4457039,136.6659668,134.9236871,117.5286699,121.1400273,110.2629748,114.1528978,159.7293364,5417.216833,375.3333333,1510,499.5,2682,NA,viable
YKL184W,126.0904464,129.2127519,132.8548859,116.2037015,155.2304542,167.6557464,141.4521478,156.5834684,200.4773388,228.5963407,273.1760668,160.5539777,139.5829701,62.6099,175.9247867,154.653798,150.037544,162.2757038,145.9307476,162.40452,153.3602636,153.9140091,159.7317341,5383.775427,66,688,NA,263,NA,viable
YOR253W,52.27654446,58.4041522,47.86762912,50.55785205,138.7591771,149.4007878,139.8287394,127.0480042,251.3386733,278.1450139,223.7758031,313.4453603,189.988516,145.154,89.43413058,172.6306423,206.1780045,225.2522118,99.10700336,108.0032164,216.8262384,180.4171795,159.8051735,5194.05514,102,NA,84,7262,NA,viable
YDR238C,145.5304463,138.7980632,144.3853442,153.4079315,143.0288777,135.9756131,149.4772635,143.6337566,243.5265444,273.0726851,207.2885948,250.9599606,242.7849373,108.54,68.39011437,131.9382917,147.4352662,145.2998048,113.3208469,98.98768144,144.0370892,142.5490616,159.9891537,5375.321429,839,26000,1466,NA,NA,inviable
YBR151W,102.6057078,95.8092031,97.01818061,114.9897397,95.83920891,94.48165207,97.29434203,95.74163263,261.061129,257.8564495,247.7217476,175.4794641,363.1868549,191.444,206.0376165,126.1119868,105.3361474,120.011202,143.4853382,115.3653888,127.2633597,145.2104847,160.0194874,5339.377332,159.6666667,2000,166,NA,NA,viable
YJL122W,122.3387242,109.2762679,130.3938888,127.3460159,175.7071205,185.9637109,184.8642342,156.2934164,225.4623293,256.8363415,273.9705731,189.3866231,181.6557797,316.166,121.2421922,103.4727773,107.8217246,112.4014008,121.7210209,82.64327146,99.15638878,97.09285732,160.1022051,5372.165844,453.6666667,4780,434.5,NA,NA,viable
YGR295C,481.6867679,532.2116592,438.5254598,474.3231847,100.4495453,91.62638127,104.8283696,104.8938852,104.5005375,95.27950348,130.9157216,100.7400338,91.06689114,161.843,39.20164841,83.83938763,86.45712999,70.11167521,85.3404836,74.52111299,89.58931761,97.01660638,160.1892554,5039.919894,177.6666667,NA,274.5,NA,NA,viable
YKR066C,151.1535315,157.3940499,152.9610953,143.1054494,151.1195771,140.0065728,155.8037896,157.548369,131.6243032,148.9390511,94.76311283,142.0798112,140.7152377,121.258,162.8462108,184.456762,141.6391631,151.3334627,212.2735075,223.8608584,194.7127824,182.9207975,160.3455677,5412.589026,127.3333333,6730,132.5,1329,NA,viable
YNL263C,148.5386083,158.2366613,148.4632375,138.915926,183.4801971,180.9209779,177.7666113,191.753002,120.9333778,121.7909947,107.8089736,126.6054785,127.5280644,160.296,166.0374446,169.460403,176.0956519,197.1018263,178.4009589,174.1468011,147.2581048,143.7590751,160.3873399,5411.909891,NA,NA,NA,NA,G1,inviable
YIL145C,124.8554334,114.5168287,128.691823,131.3576486,125.7187504,126.3537799,129.8280059,120.9744654,239.1647527,269.7232326,284.6465877,204.8391043,197.4500863,108.264,275.6434914,119.174249,122.4298293,136.4658992,104.6607301,97.86182044,124.7755971,128.8516177,160.4468344,5375.88508,262,NA,NA,NA,NA,viable
YCL057C-A,89.98829313,85.85992475,95.30450342,88.80045123,170.5042574,155.9603244,185.7348664,169.8175814,24.75137777,17.20751887,17.57245658,13.51481782,50.71071781,546.144,103.0554962,268.6722831,212.2581518,245.3420843,283.5476962,284.1193752,304.5035846,282.2628066,161.0549196,4736.986435,NA,NA,NA,NA,NA,viable
YKL191W,136.4047593,132.4115176,144.5243806,132.2783798,175.2257385,171.5342724,171.5299101,182.6130329,184.1767246,238.5912728,181.1585606,184.4330558,132.5240092,129.085,123.0289334,151.7335087,134.3779596,158.1473972,152.0465859,163.9006958,154.202085,147.7263287,161.2935206,5432.948974,161.6666667,3490,214,NA,NA,viable
YGR026W,157.944651,155.3890251,155.424907,163.0200209,244.1932348,233.4351302,244.1977079,254.9468665,37.40471837,22.83371281,21.47996628,31.38387204,73.92132234,283.834,265.7597698,162.4091271,180.5055175,171.2641581,136.3204619,135.5468137,178.1734871,172.6443244,161.3175451,4968.249356,429,NA,780,NA,NA,viable
YFR052W,231.478504,198.7371058,235.0728897,260.6255165,152.1995422,139.1469708,176.412477,141.0391789,82.48164662,68.64583335,77.15011339,51.90782148,132.2228183,231.737,94.74879444,177.8829291,205.0271564,199.2098673,150.1578739,129.2068518,211.2589104,172.4369146,161.3279309,5287.319135,813.6666667,9890,966,NA,NA,inviable
YIL109C,240.4510542,273.8625949,231.6608819,215.8296856,164.0496178,150.9827407,169.0826214,172.0834912,52.50185141,43.55814347,43.47050425,44.52940512,78.44935281,132.495,59.42594074,206.9935993,216.1265937,208.8086167,204.8075162,202.6333035,206.3504198,203.235146,161.52942,5102.289249,517.6666667,NA,NA,NA,NA,inviable
YDR190C,114.0278622,108.9779562,114.7351198,118.3705104,120.8021848,119.4962464,130.2712596,112.6390483,274.458886,336.7827903,293.0540406,247.5418822,220.4568311,205.622,267.4014971,91.23966952,86.51477906,72.15156232,112.7485819,105.2378605,81.24636782,89.53886562,161.5725375,5310.780338,610.6666667,11600,519.5,NA,G2/M,inviable
YBR149W,212.8458523,203.9401343,210.1947729,224.4026497,117.67273,113.2795704,119.8079615,119.9306582,116.5951213,64.0862313,120.5969681,83.39143141,198.3058544,197.035,62.86052847,184.612795,185.6408824,202.8989389,121.9408909,136.1167191,226.4241954,234.6551433,161.6105835,5301.02573,107,30200,100.5,NA,NA,viable
YKL008C,187.6359174,191.4464575,179.4408657,192.0204291,239.9333476,236.8148548,228.3699085,254.6152795,88.85110565,77.58669937,114.587515,88.50754197,74.72266629,158.106,106.3886219,160.6966039,130.209529,140.9154922,189.6946601,191.4235694,158.4879477,153.4484251,162.0019107,5314.795339,204.6666667,2840,344,NA,S,viable
YER052C,338.4826219,350.7464653,341.904906,322.7964945,183.5613863,167.2086107,200.5688363,182.906712,29.71170735,19.96137369,14.87268825,29.2650411,54.74772634,138.348,113.5671177,156.652213,154.8209379,144.6807774,157.5905005,167.2542399,160.8250808,154.7417413,162.0058248,4859.027311,2621.333333,48100,690.5,NA,NA,viable
YER136W,165.277265,146.6203848,166.48769,182.7237203,169.5014106,178.0501728,162.0306139,168.4234452,122.2851562,114.5158689,139.4444409,79.6038716,155.5764433,165.648,96.37991757,182.560878,206.2851988,205.3678419,127.0756843,139.2920474,221.4618038,195.8826916,162.1091284,5394.362084,711.3333333,7280,738.5,NA,NA,inviable
YBL045C,147.731615,141.2002081,149.4491143,152.5455226,69.49045824,61.20501989,76.94569252,70.32066229,131.8849632,118.2317684,65.57518995,127.0792877,216.6536068,114.695,93.73477969,245.8807358,280.0757127,289.0645363,201.6743452,205.9740475,248.7466571,249.7491162,162.266662,5261.833174,251,19300,297,13995,NA,viable
YPL266W,93.64072155,88.67706335,95.99165187,96.25344942,134.7262238,147.1254863,138.845061,118.2081241,290.7427863,342.729903,356.0807685,246.5759916,217.5844822,157.346,259.232257,97.69451806,105.2477312,104.947727,91.4884635,97.70633079,92.36242215,94.41443367,162.3047054,5306.697866,NA,NA,NA,1837,NA,inviable
YBR079C,231.9390663,212.4224957,238.7155598,244.6791434,191.9075508,189.2615716,193.3374853,193.1235955,109.8288348,104.7528762,88.87110582,139.0026633,106.6886939,200.527,113.7452003,137.438002,138.4106061,137.193324,136.2558837,143.1912434,135.43789,134.1390646,162.5339982,5378.075775,1787,52700,2727,9453,NA,inviable
YCR013C,772.8654863,812.4892879,729.2118185,776.8953524,121.5259945,177.3589211,87.77978831,99.43927422,11.32704503,12.36126548,23.28025082,8.516281802,1.150382024,9006.71,33.27198086,16.25507188,3.379028408,11.27216327,38.09090456,29.82154028,8.044433657,6.922361124,162.6292301,3266.214564,NA,NA,NA,NA,NA,inviable
YPL135W,207.5259689,215.3049679,213.4017104,193.8712284,138.0822845,150.0005408,143.0027935,121.2435193,164.6624582,183.4201727,201.257557,114.8035829,159.1685201,315.486,204.2621666,127.0130643,137.4002515,111.8388729,140.2756658,106.3978779,123.3339362,142.8317817,162.6733067,5456.905667,1610,NA,872,NA,NA,viable
YJL080C,213.2695041,213.0187307,220.7043455,206.085436,184.3494464,176.1874936,187.0101378,189.8507076,120.5389601,119.4239642,84.93631803,108.4156794,169.3798789,122.009,92.46801709,163.4341226,187.0926309,180.667984,147.6224557,143.9060596,164.5618469,156.7537586,162.7239062,5390.673272,2095.333333,NA,3012,2328,NA,viable
YNL061W,138.3324175,136.9690044,142.4794628,135.5487852,137.5098941,143.5178051,138.2876262,130.7242511,305.269365,352.2661117,382.1450054,267.2202858,219.4460573,188.063,128.0196843,79.17999622,86.07515336,83.58518484,86.52221197,81.2356847,70.54375594,67.1179865,162.9281147,5277.449005,728.3333333,NA,614.5,6293,NA,inviable
YHR032W-A,NA,NA,NA,NA,28.14190706,31.24457677,29.49400887,23.68713555,439.0161846,469.207614,562.5529101,475.8216969,248.4825173,407.37,3.693629593,78.69040518,66.90476247,55.79720819,85.38112192,103.8943984,81.84336851,78.32157157,163.0748922,4538.54167,NA,NA,NA,NA,NA,NA
YNL042W-B,5.177444489,6.522691958,2.32720299,6.68243852,0.37030693,0.256453434,0.587920443,0.266546912,700.4032118,668.8700422,473.3774607,1203.814063,455.5512817,2.31018,0,0,0,0,0,0,0,0,163.4198853,2365.546826,NA,NA,NA,NA,NA,viable
YJL097W,123.5964447,117.6307226,112.310674,140.8479375,304.7767646,289.7500309,301.9753569,322.6049061,25.53175367,15.68585499,22.75068874,22.27671805,41.41375288,264.842,118.9416502,196.5418248,183.304541,203.829668,230.0091942,183.0066467,188.5227628,190.578136,163.6536754,4819.547834,502,NA,716,NA,NA,inviable
YOL059W,295.2694516,322.3608603,266.7013326,296.746162,252.4253929,258.2584945,258.7676503,240.250034,52.88370576,37.28295755,42.01769619,52.22392563,80.01024366,175.152,119.603244,122.2570907,126.1963671,124.2238401,115.1087482,114.967044,127.1120449,125.9344997,163.6918886,5093.022172,1438.333333,NA,953,NA,NA,viable
YLR120C,524.2568352,633.4956132,468.8647166,470.4101759,68.70005843,63.4564779,77.17229389,65.47140351,166.0482699,145.8697811,226.7130525,104.3038337,187.3064121,49.3398,59.37579,54.75336888,41.93552097,52.86051302,65.90823447,75.09560025,49.43737078,43.28297376,163.8279493,4799.138072,68.5,5440,NA,369300,NA,viable
YER006W,148.926918,146.8902359,149.5603877,150.3301305,175.4367046,195.1083947,174.3923245,156.8093946,192.1897243,199.5085023,242.8790072,165.8036702,160.5677175,200.94,266.8892981,110.8913825,116.9753481,119.1690505,97.73166285,110.0762148,110.4939852,110.9020334,163.9646415,5427.030518,667.6666667,7130,559,266,NA,inviable
YGR157W,146.6698573,151.3371639,150.1429338,138.5294743,200.3204773,197.4555849,188.8197731,214.6860739,186.5652981,216.1763234,97.22941219,240.4481131,192.4073438,98.3487,103.1305051,152.1971693,161.4942542,163.7184541,155.0599686,146.6463463,144.8432241,141.4207687,164.1134458,5413.500031,678.3333333,1810,210,NA,NA,viable
YDL134C,128.8827074,111.3239673,137.7536444,137.5705104,109.4678473,109.2020311,111.0295701,108.1719407,290.7656615,315.9982564,294.7119438,259.3221619,293.0302839,127.968,91.89864516,132.1347907,147.4534937,137.3680654,90.20609933,95.47052827,163.550615,158.7599424,164.1238965,5361.909137,133.3333333,5620,129.5,NA,NA,viable
YJR001W,184.5752711,193.6286064,186.6419371,173.4552698,152.6252761,149.7033102,147.4071574,160.7653607,196.4090022,208.034369,218.3041144,184.9888938,174.3086315,102.729,101.962028,146.3020469,135.2620028,139.8084728,177.1210972,179.8768689,123.5324322,122.2114075,164.1353343,5438.988142,NA,NA,NA,NA,S/G2,viable
YNL322C,217.0609695,251.8922378,201.6266931,197.6639776,153.5107502,124.9548941,168.1077994,167.469557,91.40462034,74.14272948,91.2603707,90.21834327,109.9970379,176.218,243.4972375,169.2744816,133.0734563,167.6824033,210.6100633,215.7297699,151.8172431,136.7339538,164.1703189,5365.544851,513.3333333,NA,987.5,NA,NA,viable
YBR126C,239.8588345,258.9876924,214.1276988,246.4611124,74.88433885,74.88026652,75.68883038,74.08391964,296.996334,236.0078285,234.4279079,204.7204258,512.8291737,102.709,83.42581586,92.16127587,96.01618221,93.26806061,79.18410501,83.36687614,105.0966333,96.03579798,164.3624917,5229.425341,764.3333333,10900,1279,72001,NA,viable
YGR167W,148.9807864,136.6420341,154.5236265,155.7766987,141.2864013,157.3067832,132.3449116,134.2075091,107.5804047,95.88738732,73.88842514,84.27188393,176.2739225,264.902,369.9041504,162.2359495,165.3124667,185.990694,192.3894744,171.3813581,132.3699451,125.9717585,164.4227511,5359.111744,583,3490,601,NA,NA,viable
YDR373W,102.6054773,94.82052423,103.387922,109.6079856,94.67078245,92.6078863,98.87221224,92.5322488,230.2890397,191.7852554,253.5365076,206.1029372,269.7314585,126.793,157.1381086,185.7970595,211.1273561,237.4236274,131.6681747,128.3721363,204.8885939,201.3024686,164.5644646,5386.728905,155.3333333,7160,143,638,NA,inviable
YGR162W,160.3262392,163.8876465,164.4377702,152.653301,214.142254,243.2760874,192.4825619,206.6681129,151.7342566,188.4029714,144.7793407,146.0804162,127.674298,181.493,160.524223,133.8920918,146.0889071,137.643404,141.8810592,137.7990762,122.7155068,117.2245977,164.7876376,5441.756079,1436.333333,9760,2253.5,7077,NA,NA
YLR065C,125.9012342,127.2488116,122.7961871,127.6587038,182.1399341,189.5275426,175.0193933,181.8728663,95.9077981,88.28045471,100.676659,95.00801413,99.66606462,236.437,130.2917692,215.0663525,226.5805642,198.9970362,205.5629409,207.7887968,227.8884665,223.5803104,164.9240711,5374.170196,106,NA,70,NA,NA,viable
YNL327W,79.79050396,91.67181217,74.26800074,73.43169896,257.2333723,224.8043242,280.0030352,266.8927575,28.08092157,14.43042569,16.2624485,22.17306322,59.45774885,256.554,114.5764507,236.6811514,212.7620478,221.9815646,266.6763361,263.624558,232.0083679,223.0340339,164.9867996,4743.158156,264.3333333,NA,698.5,NA,M/G1,viable
YMR272C,181.559249,198.3624443,182.118242,164.1970608,89.49563399,75.67441267,93.43964667,99.37284263,94.96225865,76.04332834,57.61209766,110.6576901,135.5359185,129.75,128.6123195,249.5609736,230.809582,228.4589351,308.8639405,310.3339173,209.1788951,209.7205718,165.4577243,5285.473667,94.33333333,NA,192.5,NA,NA,viable
YAL036C,93.13289759,85.98368681,98.44697623,94.96802975,172.0828555,165.4720733,186.5980036,164.1784896,163.4613802,191.5486226,161.4120374,176.1958861,124.6889749,180.668,300.0824475,165.8085704,167.1797136,149.7065144,170.7622438,176.901273,168.655191,161.6464868,165.9333022,5417.603202,553.3333333,11700,823.5,NA,NA,viable
